date,store,department,date,weekly_sales,temperature_c,fuel_price_usd_per_l,unemployment,type_A,type_B,is_holiday_False,is_holiday_True,year,month,week,max,min,mean,median,std
2010-05-07,19,44,2010-05-07,7172.71,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,7282.34,3970.88,5880.8341666666665,5558.405,1006.4861494640046
2010-05-07,19,42,2010-05-07,6486.16,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,7286.82,4417.22,6173.892500000001,6345.045,871.701095759164
2010-05-07,2,23,2010-05-07,27031.35,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,37589.5,22442.3,29127.00833333333,29434.019999999997,5257.9901734941095
2010-05-07,19,41,2010-05-07,1124.93,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,4281.25,694.0,2099.6058333333335,1526.915,1233.6383159836107
2010-05-07,19,40,2010-05-07,57960.89,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,62546.35,53718.0,57763.15833333333,57798.145000000004,3016.844819394272
2010-05-07,2,24,2010-05-07,6856.03,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,15464.74,5832.43,9045.288333333334,8271.805,2868.344013585138
2010-05-07,2,22,2010-05-07,9182.24,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,20565.41,9182.24,13003.680833333334,11792.865,3182.430935654116
2010-05-07,1,16,2010-05-07,52933.2,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,52933.2,4716.26,23808.9075,20009.035,17285.625653621264
2010-05-07,39,25,2010-05-07,7907.75,23.811111111111117,0.7489281213923986,8.464,1,0,1,0,2010,5,18,9161.0,4434.44,6266.940833333333,6049.66,1465.100926082682
2010-05-07,19,36,2010-05-07,1021.0,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,6085.5,274.0,1795.3333333333333,1317.5,1650.5232274168166
2010-05-07,19,35,2010-05-07,5133.0,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,5133.0,2095.0,3332.5,2998.5,1068.7433997669668
2010-05-07,19,34,2010-05-07,22689.43,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,26856.5,11691.75,18535.0275,17701.215,4544.187521016921
2010-05-07,2,25,2010-05-07,27799.0,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,27799.0,10612.29,16761.6125,15495.325,4436.290973412823
2010-05-07,19,33,2010-05-07,6323.0,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,10576.96,2952.72,6691.884999999999,6298.525,1982.183625483866
2010-05-07,19,32,2010-05-07,11050.94,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,11050.94,3849.88,7680.244166666666,7856.92,1720.7189102309867
2010-05-07,19,31,2010-05-07,2576.24,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,6456.99,1970.89,3332.9841666666666,3407.365,1273.4172977354947
2010-05-07,2,26,2010-05-07,11039.88,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,13414.69,4942.64,10334.175833333333,11196.72,2700.6152609778596
2010-05-07,19,30,2010-05-07,7350.82,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,7350.82,2959.1,5404.593333333333,5803.61,1559.019215301334
2010-05-07,19,37,2010-05-07,2495.34,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,4013.23,2288.76,2730.438333333333,2611.05,452.53453571539876
2010-05-07,19,50,2010-05-07,1064.0,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,1203.0,411.0,914.5,1001.0,250.9224798799241
2010-05-07,39,26,2010-05-07,9838.68,23.811111111111117,0.7489281213923986,8.464,1,0,1,0,2010,5,18,12699.18,5184.04,8902.67,9084.89,2008.7768685672659
2010-05-07,19,4,2010-05-07,31982.05,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,39007.21,29792.17,33198.33666666666,32158.510000000002,2815.283991498528
2010-05-07,1,14,2010-05-07,14460.84,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,19466.91,12943.86,15448.546666666667,14432.494999999999,2187.719438000691
2010-05-07,19,23,2010-05-07,26240.27,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,33664.56,15176.77,27118.635,27561.815,4661.202243572126
2010-05-07,19,22,2010-05-07,9981.92,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,17725.7,8255.5,12419.341666666667,12631.135,2632.845703205541
2010-05-07,19,21,2010-05-07,8200.5,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,10417.51,5629.17,7722.294999999999,7754.5599999999995,1174.106056542206
2010-05-07,2,29,2010-05-07,8430.4,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,10322.43,6284.74,7563.87,7117.295,1207.4557471507078
2010-05-07,19,20,2010-05-07,6692.15,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,11132.6,4398.7,7382.796666666666,7025.23,1714.0750722571438
2010-05-07,39,27,2010-05-07,881.16,23.811111111111117,0.7489281213923986,8.464,1,0,1,0,2010,5,18,1997.14,746.65,1267.1575,1181.835,426.87427178428504
2010-05-07,19,18,2010-05-07,5.42,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,59850.4,-3.0,10436.280833333332,2379.605,17378.092267328193
2010-05-07,19,17,2010-05-07,16248.04,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,26880.61,13328.28,18293.355,17969.03,3388.90934344665
2010-05-07,2,30,2010-05-07,6976.89,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,6976.89,3040.18,5751.150833333333,6181.030000000001,1197.2200331180743
2010-05-07,19,16,2010-05-07,67467.43,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,88579.13,4139.21,29367.814166666667,17522.739999999998,28627.72159353824
2010-05-07,19,14,2010-05-07,18071.58,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,24760.05,15247.21,18347.03,17831.085,2499.8704585128908
2010-05-07,19,13,2010-05-07,36891.22,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,45225.9,31442.2,37324.79583333333,37522.85,3608.4923021305754
2010-05-07,2,31,2010-05-07,2786.7,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,6157.03,2617.38,3769.834166666667,3695.025,1047.7070244149045
2010-05-07,19,12,2010-05-07,7778.37,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,9711.98,4028.85,7073.81,7204.145,1950.2532581226933
2010-05-07,39,28,2010-05-07,551.1,23.811111111111117,0.7489281213923986,8.464,1,0,1,0,2010,5,18,985.65,236.25,614.4075,580.11,253.6791305110024
2010-05-07,19,11,2010-05-07,21637.18,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,28033.98,16150.05,22329.295833333334,22468.1,3641.2655674103667
2010-05-07,19,10,2010-05-07,28694.94,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,37740.15,23193.57,27754.975833333334,27410.940000000002,3701.0679866675787
2010-05-07,2,32,2010-05-07,14371.49,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,17212.26,7640.43,11903.109166666667,11240.154999999999,3013.2337124981864
2010-05-07,19,9,2010-05-07,28742.93,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,54026.46,12355.07,29924.411666666667,30159.265,13435.628949505748
2010-05-07,19,8,2010-05-07,45240.27,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,48449.43,38257.45,44089.21083333334,43876.645000000004,3013.4677526532546
2010-05-07,19,81,2010-05-07,22543.27,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,24002.04,20667.24,22160.536666666667,22097.19,1192.124600628744
2010-05-07,20,82,2010-05-07,24917.36,19.3,0.7835346765607952,7.856,1,0,1,0,2010,5,18,42290.06,22808.96,27717.395833333332,26051.125,5365.3382259368545
2010-05-07,19,82,2010-05-07,16108.35,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,30158.14,15944.3,19486.1025,18900.625,3953.13013691251
2010-05-07,19,24,2010-05-07,6067.5,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,10005.05,2526.06,6380.435833333333,6225.245,1956.0938464215703
2010-05-07,19,27,2010-05-07,2139.5,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,3705.94,1758.0,2490.5775,2329.645,639.4350852705848
2010-05-07,19,25,2010-05-07,15700.5,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,18993.7,7051.49,13465.269999999999,13427.645,3474.0497259538465
2010-05-07,19,7,2010-05-07,30736.49,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,64474.32,18027.24,33040.8175,28391.95,13663.922999187662
2010-05-07,19,3,2010-05-07,12987.96,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,69512.63,9623.14,19680.536666666667,14278.755000000001,16412.288505939876
2010-05-07,2,34,2010-05-07,22199.15,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,27827.45,12456.15,18841.658333333333,18393.739999999998,3931.2875502697666
2010-05-07,39,29,2010-05-07,5930.19,23.811111111111117,0.7489281213923986,8.464,1,0,1,0,2010,5,18,6569.0,4266.2,5254.323333333333,4957.125,744.9179578173613
2010-05-07,19,2,2010-05-07,52178.54,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,66454.68,42431.88,52934.99,52161.520000000004,5656.101257848586
2010-05-07,19,1,2010-05-07,14045.55,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,81550.15,9446.29,23081.5325,16111.915,20014.148569950175
2010-05-07,39,30,2010-05-07,5269.48,23.811111111111117,0.7489281213923986,8.464,1,0,1,0,2010,5,18,5564.12,2650.4,3602.91,3067.1099999999997,1062.7205550592566
2010-05-07,14,98,2010-05-07,20257.68,21.52777777777778,0.7835346765607952,8.899,1,0,1,0,2010,5,18,24273.74,15388.59,18927.25,18553.1,2789.257751351196
2010-05-07,2,35,2010-05-07,5564.5,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,5564.5,2662.75,4109.6875,4266.0,1022.8943178605323
2010-05-07,19,5,2010-05-07,28515.37,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,52065.57,22607.32,32794.208333333336,28435.91,10233.933245080341
2010-05-07,14,97,2010-05-07,32462.71,21.52777777777778,0.7835346765607952,8.899,1,0,1,0,2010,5,18,45017.96,23231.24,30432.933333333334,29438.260000000002,5658.476296532859
2010-05-07,14,94,2010-05-07,83399.49,21.52777777777778,0.7835346765607952,8.899,1,0,1,0,2010,5,18,90943.29,48675.37,72926.31916666667,75451.86,13208.22514719415
2010-05-07,14,93,2010-05-07,83041.83,21.52777777777778,0.7835346765607952,8.899,1,0,1,0,2010,5,18,103827.72,54308.58,74735.86166666666,72320.82999999999,12590.18541606685
2010-05-07,2,36,2010-05-07,4328.0,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,10937.0,766.0,2823.5416666666665,1744.75,2931.283743425344
2010-05-07,2,37,2010-05-07,4250.84,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,5672.14,3773.52,4829.066666666667,4961.945,634.0634572104727
2010-05-07,14,87,2010-05-07,16032.81,21.52777777777778,0.7835346765607952,8.899,1,0,1,0,2010,5,18,22875.25,16032.81,18465.201666666664,17766.11,2275.4255782433843
2010-05-07,14,85,2010-05-07,3067.03,21.52777777777778,0.7835346765607952,8.899,1,0,1,0,2010,5,18,3348.73,1578.49,2587.6558333333332,2699.58,600.1943653132607
2010-05-07,39,31,2010-05-07,1458.92,23.811111111111117,0.7489281213923986,8.464,1,0,1,0,2010,5,18,4717.96,1163.5,1851.9825,1627.8,923.8824737253209
2010-05-07,2,33,2010-05-07,6783.25,21.822222222222223,0.7489281213923986,8.2,1,0,1,0,2010,5,18,12158.9,4734.24,7925.04,8189.84,2154.170333596082
2010-05-07,19,6,2010-05-07,6024.44,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,9000.72,4796.85,6798.6925,6963.38,1354.5443890516704
2010-05-07,19,26,2010-05-07,8979.21,16.966666666666665,0.8176128873754759,8.185,1,0,1,0,2010,5,18,12130.74,4340.95,8274.101666666667,8311.535,2100.2771714913915
2010-05-07,20,81,2010-05-07,31993.95,19.3,0.7835346765607952,7.856,1,0,1,0,2010,5,18,33734.85,28106.45,31266.3225,31344.235,1920.7039908662507
2010-05-07,27,81,2010-05-07,31502.58,20.566666666666663,0.8176128873754759,8.058,1,0,1,0,2010,5,18,35697.17,22969.57,30771.6825,30647.410000000003,3695.5302379130308
2010-05-07,14,83,2010-05-07,15847.65,21.52777777777778,0.7835346765607952,8.899,1,0,1,0,2010,5,18,17889.11,9497.09,13542.220000000001,13948.105,2757.2168239664506
2010-05-07,31,44,2010-05-07,2308.33,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,2308.33,1723.48,2022.7258333333332,1974.085,215.37989259818588
2010-05-07,31,46,2010-05-07,26408.75,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,29466.68,20770.81,24202.369166666667,24329.67,2348.745329998583
2010-05-07,31,80,2010-05-07,17012.09,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,18942.57,16543.43,17535.13,17317.31,680.4894566813979
2010-05-07,31,81,2010-05-07,23547.4,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,27092.54,21642.67,23814.131666666668,23821.96,1324.2474670052031
2010-05-07,31,79,2010-05-07,45324.69,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,46736.08,33924.76,42391.989166666666,43529.235,3643.34906049979
2010-05-07,31,74,2010-05-07,16485.95,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,20154.53,11484.3,16060.436666666666,16349.03,2548.575216409547
2010-05-07,1,28,2010-05-07,773.22,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,1085.29,406.39,725.9983333333333,736.335,229.3566442676056
2010-05-07,31,72,2010-05-07,36229.05,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,87869.15,28594.3,45237.121666666666,40582.435,15672.37429916431
2010-05-07,31,71,2010-05-07,5934.76,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,10822.44,4073.32,6330.776666666668,5941.280000000001,1828.0876302814045
2010-05-07,31,67,2010-05-07,15351.36,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,15351.36,3620.43,6288.802500000001,5428.13,3011.049525981159
2010-05-07,1,29,2010-05-07,5277.46,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,7024.95,3425.58,5040.591666666666,5154.55,902.757966545079
2010-05-07,31,82,2010-05-07,15121.78,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,16901.91,13720.24,15080.596666666666,14987.585,950.7202293221828
2010-05-07,1,32,2010-05-07,9616.73,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,11875.84,5276.25,7870.855,7294.125,2092.2335565327826
2010-05-07,31,60,2010-05-07,218.2,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,334.4,7.0,200.91666666666666,214.7,81.83875313781067
2010-05-07,31,58,2010-05-07,880.0,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,10060.0,880.0,4851.205833333333,4982.5,2571.714416360694
2010-05-07,31,56,2010-05-07,5352.22,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,5352.22,167.23,1887.22,914.595,1889.0995744967063
2010-05-07,31,55,2010-05-07,6284.82,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,11968.58,4931.5,7240.530833333333,6700.3099999999995,2198.0489496512305
2010-05-07,1,30,2010-05-07,5308.69,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,5491.0,2785.92,3964.5741666666668,4177.6900000000005,918.8108043894996
2010-05-07,31,54,2010-05-07,232.0,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,340.0,-13.0,141.22333333333333,129.5,87.35891684032688
2010-05-07,31,52,2010-05-07,907.24,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,907.24,509.81,729.5083333333333,741.53,132.7833927754887
2010-05-07,31,51,2010-05-07,7.03,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,42.96,2.0,17.8025,11.01,15.901282466861256
2010-05-07,1,31,2010-05-07,2117.3,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,3989.01,1581.34,2491.1041666666665,2372.4300000000003,762.9816487422383
2010-05-07,31,83,2010-05-07,7823.22,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,10093.17,5910.81,8037.378333333334,7861.785,1371.0294577952818
2010-05-07,1,37,2010-05-07,3529.85,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,3647.82,2279.17,3031.275,3001.9049999999997,402.41276189549905
2010-05-07,31,49,2010-05-07,9266.1,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,12101.18,4903.47,8042.195,8010.82,1867.482789797782
2010-05-07,31,33,2010-05-07,4690.89,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,7432.63,2967.69,5076.64,4786.845,1425.2728903744587
2010-05-07,31,27,2010-05-07,876.0,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,1960.0,623.13,1201.3358333333333,930.0,480.21673636084427
2010-05-07,1,52,2010-05-07,3792.44,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,3792.44,1708.17,2882.8700000000003,3082.04,715.9543685179943
2010-05-07,27,82,2010-05-07,21443.18,20.566666666666663,0.8176128873754759,8.058,1,0,1,0,2010,5,18,30397.13,13005.55,21462.165833333333,21456.375,3795.068256881574
2010-05-07,31,41,2010-05-07,656.66,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,1884.0,381.0,926.1758333333333,884.0,424.7611354730248
2010-05-07,1,26,2010-05-07,7994.2,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,11737.12,4010.16,7777.360000000001,8125.094999999999,2065.1570501802253
2010-05-07,31,40,2010-05-07,59281.36,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,59935.89,52451.69,56196.805,56751.295,2702.0515130898075
2010-05-07,1,33,2010-05-07,5779.0,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,9313.16,3835.59,6554.7825,6631.545,1870.6594103739076
2010-05-07,31,85,2010-05-07,1438.95,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,1927.31,1230.59,1487.3100000000002,1469.62,180.24517151520442
2010-05-07,31,38,2010-05-07,95820.62,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,96623.55,74396.48,85514.47583333333,86049.68,8150.316222734675
2010-05-07,31,37,2010-05-07,3174.19,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,3738.44,2546.54,3223.625,3228.965,352.5478179172038
2010-05-07,31,36,2010-05-07,1610.5,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,6268.0,222.0,1425.1666666666667,942.5,1670.2781114823274
2010-05-07,1,34,2010-05-07,15135.17,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,16317.32,8186.25,11622.523333333333,11625.9,2669.630133289947
2010-05-07,31,35,2010-05-07,3083.0,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,3083.0,1406.0,2043.0208333333333,2037.0,543.2076705921517
2010-05-07,31,42,2010-05-07,4936.41,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,6859.45,4596.97,5365.5858333333335,5301.0,568.8405829797105
2010-05-07,31,34,2010-05-07,18263.13,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,20574.82,11160.81,15504.896666666667,14447.619999999999,3406.9421739931768
2010-05-07,1,35,2010-05-07,3639.0,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,3639.0,1816.0,2718.6491666666666,2761.0,551.7194187341364
2010-05-07,31,32,2010-05-07,8582.88,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,8582.88,3345.74,5725.008333333332,5804.97,1409.2629004994924
2010-05-07,31,31,2010-05-07,1672.54,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,3054.45,1054.54,2149.73,2118.325,575.0454768577398
2010-05-07,31,30,2010-05-07,3943.41,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,4240.74,1740.3,2910.7425000000003,2874.0699999999997,747.4476897248395
2010-05-07,31,87,2010-05-07,5470.8,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,10101.33,5470.8,7871.394166666666,7764.98,1166.4861129474461
2010-05-07,31,29,2010-05-07,4535.68,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,4602.98,3152.82,3980.7341666666666,4089.265,492.07480612861605
2010-05-07,1,36,2010-05-07,1455.5,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,5850.0,120.0,1537.0833333333333,1130.75,1575.4173881767642
2010-05-07,31,28,2010-05-07,595.6,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,1267.58,309.76,726.525,680.62,346.15987164367226
2010-05-07,31,26,2010-05-07,7402.01,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,10711.13,4833.84,7637.809166666666,7769.695,1711.8216883375667
2010-05-07,20,83,2010-05-07,5681.09,19.3,0.7835346765607952,7.856,1,0,1,0,2010,5,18,8439.65,3549.41,5390.325833333333,5291.99,1509.952839615489
2010-05-07,31,59,2010-05-07,663.74,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,1057.12,440.24,665.8958333333334,670.235,181.4368059011348
2010-05-07,31,24,2010-05-07,3851.31,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,6264.15,2405.52,4255.285,4199.23,1122.1762196448308
2010-05-07,31,22,2010-05-07,6834.77,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,13778.67,6834.77,8862.313333333334,8392.69,2057.738598807984
2010-05-07,31,21,2010-05-07,5269.38,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,5434.05,3923.03,4901.8475,5057.29,513.9348986031913
2010-05-07,31,20,2010-05-07,7772.02,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,9445.1,4437.86,7131.666666666667,7737.305,1780.7038586792455
2010-05-07,31,90,2010-05-07,79133.74,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,89807.88,71492.52,78224.24083333333,77054.375,5174.905249431159
2010-05-07,31,19,2010-05-07,43.0,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,79.84,9.25,42.2575,39.5,19.906902468970177
2010-05-07,1,40,2010-05-07,61099.85,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,67000.83,56751.6,61534.145833333336,61688.945,3364.524972326456
2010-05-07,31,17,2010-05-07,7504.09,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,10785.44,6632.33,8081.046666666666,7599.02,1259.64013605137
2010-05-07,31,16,2010-05-07,15818.02,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,23571.08,2057.92,8598.295833333334,6856.485000000001,6572.270607657681
2010-05-07,1,41,2010-05-07,964.0,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,3767.0,556.0,1374.1708333333333,1141.0,886.2972501414711
2010-05-07,31,14,2010-05-07,17217.29,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,19545.32,14573.9,16769.286666666667,16428.145,1928.716648854803
2010-05-07,31,13,2010-05-07,41429.68,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,45228.96,39514.74,41820.01833333333,41597.67,1661.665944596967
2010-05-07,31,12,2010-05-07,3319.84,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,3475.24,2085.81,2880.0358333333334,2986.71,458.66946751066314
2010-05-07,1,42,2010-05-07,9415.84,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,9701.14,7032.59,8526.92,8518.575,826.7458325925153
2010-05-07,31,11,2010-05-07,11390.24,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,15252.75,8783.93,12038.126666666665,12088.045,1987.604051864425
2010-05-07,31,91,2010-05-07,72371.54,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,73148.54,60989.62,67627.83333333333,67440.045,3982.4314658471776
2010-05-07,31,10,2010-05-07,15969.74,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,24281.68,15922.59,19810.954166666666,19413.055,2775.7051219905725
2010-05-07,31,9,2010-05-07,11718.85,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,17815.94,6156.76,10674.398333333333,10602.23,2994.908614847518
2010-05-07,31,8,2010-05-07,25958.18,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,27755.9,24053.61,25258.056666666667,25237.585,1127.4145251885218
2010-05-07,1,44,2010-05-07,5201.2,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,5773.13,3825.19,4684.939166666666,4576.89,553.6954599853003
2010-05-07,31,7,2010-05-07,16596.49,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,34740.23,11756.24,17737.924166666668,15515.09,6601.91975681242
2010-05-07,31,6,2010-05-07,6223.81,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,6223.81,1949.94,3875.1200000000003,3875.375,1266.3006604422048
2010-05-07,31,5,2010-05-07,16442.02,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,24902.71,11665.55,17588.995833333334,16455.550000000003,3634.7713968743074
2010-05-07,31,25,2010-05-07,10158.56,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,11067.0,6638.22,8795.455833333333,8289.0,1613.1505015142284
2010-05-07,1,45,2010-05-07,2.5,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,74.35,2.5,22.03833333333333,18.22,20.111867068218626
2010-05-07,1,48,2010-05-07,274.0,22.52777777777778,0.7489281213923986,7.808,1,0,1,0,2010,5,18,861.0,117.0,469.75,457.5,289.4132386869556
2010-05-07,31,23,2010-05-07,20449.27,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,25881.45,15957.17,19299.838333333333,18128.989999999998,3180.1641111765216
2010-05-07,31,3,2010-05-07,7238.5,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,18958.22,6150.2,9612.9225,8059.709999999999,3790.32983656406
2010-05-07,31,2,2010-05-07,57510.2,21.59444444444445,0.7489281213923986,8.2,1,0,1,0,2010,5,18,61088.74,50361.17,56303.62666666667,56972.005000000005,3263.222283542151
